各专业通用,默认,C-XREF-EXT,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,专业间外参放置层
各专业通用,默认,C-XREF-INT,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,专业内外参放置层
各专业通用,默认,C-XREF-SLCT,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,外参基准框
各专业通用,默认,C-XREF-PONT,默认开,默认否,默认否,7,Continuous,默认,0,默认,nil,外参基准点
各专业通用,默认,C-WIPEOUT,默认开,默认否,默认否,240,Continuous,默认,0,默认,nil,遮挡放置层
墙一,默认,S_WALL,默认开,默认否,默认否,2,Continuous,默认,0,默认,T,平面砼墙，墙可见轮廓线，Line， Arch
墙一,默认,S_WALL_HACH,默认开,默认否,默认否,30,Continuous,默认,0,默认,T,平面砼墙填充，HACH
墙一,默认,S_WALL_OTHE,默认开,默认否,默认否,55,Continuous,默认,0,默认,T,平面墙柱-不提资墙柱轮廓线，用于阁楼，小屋顶等
墙一,默认,S_WALL_OTHE_HACH,默认开,默认否,默认否,33,Continuous,默认,0,默认,T,平面砼墙填充-不提资墙柱填充HACH，用于阁楼，小屋顶等
墙二,默认,S_WALL_DETL,默认开,默认否,默认否,140,Continuous,默认,0,默认,T,暗柱，墙边构界限，PLINE
墙二,默认,S_WALL_DETL_HACH,默认开,默认否,默认否,30,Continuous,默认,0,默认,T,暗柱的填充
墙二,默认,S_WALL_DETL_NUMB,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,暗柱编号，TEXT
墙二,默认,S_CAL_ASSI,默认开,默认否,默认否,6,Continuous,默认,0,默认,nil,柱配筋率Excel 表格
柱一,默认,S_COLU,默认开,默认否,默认否,2,Continuous,默认,0,默认,T,平面柱子，柱可见轮廓线，Pline
柱一,默认,S_COLU_HACH,默认开,默认否,默认否,15,Continuous,默认,0,默认,T,平面柱子填充HACH
柱二,默认,S_COLU_CAP_TEXT,默认开,默认否,默认否,81,Continuous,默认,0,默认,T,柱帽文字
柱二,默认,S_COLU_TEXT,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,平面墙、柱的注释，标号，截面
柱二,默认,S_COLU_DIMS,默认开,默认否,默认否,3,Continuous,默认,0,默认,T,平面墙、柱标注，DIM
梁一,默认,S_BEAM,默认开,默认否,默认否,4,DASHED,默认,0,默认,T,平面主梁线，Line、ARC
梁一,默认,S_BEAM_WALL,默认开,默认否,默认否,5,DASHED,默认,0,默认,T,平面连梁线，Line、Insert
梁一,默认,S_BEAM_SECD,默认开,默认否,默认否,5,DASHED,默认,0,默认,T,平面次梁线，Line、ARC
梁二,默认,S_BEAM_TEXT_HORZ,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,平面主梁水平文字，TEXT
梁二,默认,S_BEAM_TEXT_VERT,默认开,默认否,默认否,41,Continuous,默认,0,默认,T,平面主梁竖直文字，TEXT
梁二,默认,S_BEAM_WALL_TEXT,默认开,默认否,默认否,91,Continuous,默认,0,默认,T,平面连梁文字，TEXT
梁二,默认,S_BEAM_SECD_TEXT_HORZ,默认开,默认否,默认否,9,Continuous,默认,0,默认,T,平面次梁水平文字，TEXT
梁二,默认,S_BEAM_SECD_TEXT_VERT,默认开,默认否,默认否,211,Continuous,默认,0,默认,T,平面次梁竖直文字，TEXT
梁二,默认,S_BEAM_XL_TEXT_HORZ,默认开,默认否,默认否,141,Continuous,默认,0,默认,T,平面悬梁水平文字，TEXT
梁二,默认,S_BEAM_XL_TEXT_VERT,默认开,默认否,默认否,191,Continuous,默认,0,默认,T,平面悬梁竖直文字，TEXT
梁二,默认,S_BEAM_REIN,默认开,默认否,默认否,1,Continuous,默认,0,默认,T,梁吊筋、密箍及文字
板一,默认,S_FLOR_THIK,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,楼板板厚TEXT
板一,默认,S_FLOR_LEVL,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,层高表-楼板高差标高等，TEXT
板一,默认,S_FLOR_ENHN,默认开,默认否,默认否,91,DASHED,默认,0,默认,T,楼板加强带
板二,默认,S_FLOR_TEXT,默认开,默认否,默认否,51,Continuous,默认,0,默认,T,板平法，楼板配筋TEXT及编号
板二,默认,S_FLOR_STRP,默认开,默认否,默认否,160,DASHED,默认,0,默认,T,柱上、跨中板带
板二,默认,S_FLOR_STRP_CTXT,默认开,默认否,默认否,7,Continuous,默认,0,默认,T,柱上板带文字
板二,默认,S_FLOR_STRP_MTXT,默认开,默认否,默认否,41,Continuous,默认,0,默认,T,跨中板带文字
